Logger #,Treatment,Date,Time,Raw Value,Calibrated Value ,(umol/min)
6376,Deep,11/30/2017,22:03:28,0,0,
6376,Deep,11/30/2017,22:04:28,0,0,
6376,Deep,11/30/2017,22:05:28,0,0,
6376,Deep,11/30/2017,22:06:28,0,0,
6376,Deep,11/30/2017,22:07:28,0,0,
6376,Deep,11/30/2017,22:08:28,0,0,
6376,Deep,11/30/2017,22:09:28,0,0,
6376,Deep,11/30/2017,22:10:28,0,0,
6376,Deep,11/30/2017,22:11:28,0,0,
6376,Deep,11/30/2017,22:12:28,0,0,
6376,Deep,11/30/2017,22:13:28,0,0,
6376,Deep,11/30/2017,22:14:28,0,0,
6376,Deep,11/30/2017,22:15:28,0,0,
6376,Deep,11/30/2017,22:16:28,0,0,
6376,Deep,11/30/2017,22:17:28,0,0,
6376,Deep,11/30/2017,22:18:28,0,0,
6376,Deep,11/30/2017,22:19:28,0,0,
6376,Deep,11/30/2017,22:20:28,0,0,
6376,Deep,11/30/2017,22:21:28,0,0,
6376,Deep,11/30/2017,22:22:28,0,0,
6376,Deep,11/30/2017,22:23:28,0,0,
6376,Deep,11/30/2017,22:24:28,0,0,
6376,Deep,11/30/2017,22:25:28,0,0,
6376,Deep,11/30/2017,22:26:28,0,0,
6376,Deep,11/30/2017,22:27:28,0,0,
6376,Deep,11/30/2017,22:28:28,0,0,
6376,Deep,11/30/2017,22:29:28,0,0,
6376,Deep,11/30/2017,22:30:28,0,0,
6376,Deep,11/30/2017,22:31:28,0,0,
6376,Deep,11/30/2017,22:32:28,0,0,
6376,Deep,11/30/2017,22:33:28,0,0,
6376,Deep,11/30/2017,22:34:28,0,0,
6376,Deep,11/30/2017,22:35:28,0,0,
6376,Deep,11/30/2017,22:36:28,0,0,
6376,Deep,11/30/2017,22:37:28,0,0,
6376,Deep,11/30/2017,22:38:28,0,0,
6376,Deep,11/30/2017,22:39:28,0,0,
6376,Deep,11/30/2017,22:40:28,0,0,
6376,Deep,11/30/2017,22:41:28,0,0,
6376,Deep,11/30/2017,22:42:28,0,0,
6376,Deep,11/30/2017,22:43:28,0,0,
6376,Deep,11/30/2017,22:44:28,0,0,
6376,Deep,11/30/2017,22:45:28,0,0,
6376,Deep,11/30/2017,22:46:28,0,0,
6376,Deep,11/30/2017,22:47:28,0,0,
6376,Deep,11/30/2017,22:48:28,0,0,
6376,Deep,11/30/2017,22:49:28,0,0,
6376,Deep,11/30/2017,22:50:28,0,0,
6376,Deep,11/30/2017,22:51:28,0,0,
6376,Deep,11/30/2017,22:52:28,0,0,
6376,Deep,11/30/2017,22:53:28,0,0,
6376,Deep,11/30/2017,22:54:28,0,0,
6376,Deep,11/30/2017,22:55:28,0,0,
6376,Deep,11/30/2017,22:56:28,0,0,
6376,Deep,11/30/2017,22:57:28,0,0,
6376,Deep,11/30/2017,22:58:28,0,0,
6376,Deep,11/30/2017,22:59:28,0,0,
6376,Deep,11/30/2017,23:00:28,0,0,
6376,Deep,11/30/2017,23:01:28,0,0,
6376,Deep,11/30/2017,23:02:28,0,0,
6376,Deep,11/30/2017,23:03:28,0,0,
6376,Deep,11/30/2017,23:04:28,0,0,
6376,Deep,11/30/2017,23:05:28,0,0,
6376,Deep,11/30/2017,23:06:28,0,0,
6376,Deep,11/30/2017,23:07:28,0,0,
6376,Deep,11/30/2017,23:08:28,0,0,
6376,Deep,11/30/2017,23:09:28,0,0,
6376,Deep,11/30/2017,23:10:28,0,0,
6376,Deep,11/30/2017,23:11:28,0,0,
6376,Deep,11/30/2017,23:12:28,0,0,
6376,Deep,11/30/2017,23:13:28,0,0,
6376,Deep,11/30/2017,23:14:28,0,0,
6376,Deep,11/30/2017,23:15:28,0,0,
6376,Deep,11/30/2017,23:16:28,0,0,
6376,Deep,11/30/2017,23:17:28,0,0,
6376,Deep,11/30/2017,23:18:28,0,0,
6376,Deep,11/30/2017,23:19:28,0,0,
6376,Deep,11/30/2017,23:20:28,0,0,
6376,Deep,11/30/2017,23:21:28,0,0,
6376,Deep,11/30/2017,23:22:28,0,0,
6376,Deep,11/30/2017,23:23:28,0,0,
6376,Deep,11/30/2017,23:24:28,0,0,
6376,Deep,11/30/2017,23:25:28,0,0,
6376,Deep,11/30/2017,23:26:28,0,0,
6376,Deep,11/30/2017,23:27:28,0,0,
6376,Deep,11/30/2017,23:28:28,0,0,
6376,Deep,11/30/2017,23:29:28,0,0,
6376,Deep,11/30/2017,23:30:28,0,0,
6376,Deep,11/30/2017,23:31:28,0,0,
6376,Deep,11/30/2017,23:32:28,0,0,
6376,Deep,11/30/2017,23:33:28,0,0,
6376,Deep,11/30/2017,23:34:28,0,0,
6376,Deep,11/30/2017,23:35:28,0,0,
6376,Deep,11/30/2017,23:36:28,0,0,
6376,Deep,11/30/2017,23:37:28,0,0,
6376,Deep,11/30/2017,23:38:28,0,0,
6376,Deep,11/30/2017,23:39:28,0,0,
6376,Deep,11/30/2017,23:40:28,0,0,
6376,Deep,11/30/2017,23:41:28,0,0,
6376,Deep,11/30/2017,23:42:28,0,0,
6376,Deep,11/30/2017,23:43:28,0,0,
6376,Deep,11/30/2017,23:44:28,0,0,
6376,Deep,11/30/2017,23:45:28,0,0,
6376,Deep,11/30/2017,23:46:28,0,0,
6376,Deep,11/30/2017,23:47:28,0,0,
6376,Deep,11/30/2017,23:48:28,0,0,
6376,Deep,11/30/2017,23:49:28,0,0,
6376,Deep,11/30/2017,23:50:28,0,0,
6376,Deep,11/30/2017,23:51:28,0,0,
6376,Deep,11/30/2017,23:52:28,0,0,
6376,Deep,11/30/2017,23:53:28,0,0,
6376,Deep,11/30/2017,23:54:28,0,0,
6376,Deep,11/30/2017,23:55:28,0,0,
6376,Deep,11/30/2017,23:56:28,0,0,
6376,Deep,11/30/2017,23:57:28,0,0,
6376,Deep,11/30/2017,23:58:28,0,0,
6376,Deep,11/30/2017,23:59:28,0,0,
6376,Deep,12/01/2017,0:00:28,0,0,
6376,Deep,12/01/2017,0:01:28,0,0,
6376,Deep,12/01/2017,0:02:28,0,0,
6376,Deep,12/01/2017,0:03:28,0,0,
6376,Deep,12/01/2017,0:04:28,0,0,
6376,Deep,12/01/2017,0:05:28,0,0,
6376,Deep,12/01/2017,0:06:28,0,0,
6376,Deep,12/01/2017,0:07:28,0,0,
6376,Deep,12/01/2017,0:08:28,0,0,
6376,Deep,12/01/2017,0:09:28,0,0,
6376,Deep,12/01/2017,0:10:28,0,0,
6376,Deep,12/01/2017,0:11:28,0,0,
6376,Deep,12/01/2017,0:12:28,0,0,
6376,Deep,12/01/2017,0:13:28,0,0,
6376,Deep,12/01/2017,0:14:28,0,0,
6376,Deep,12/01/2017,0:15:28,0,0,
6376,Deep,12/01/2017,0:16:28,0,0,
6376,Deep,12/01/2017,0:17:28,0,0,
6376,Deep,12/01/2017,0:18:28,0,0,
6376,Deep,12/01/2017,0:19:28,0,0,
6376,Deep,12/01/2017,0:20:28,0,0,
6376,Deep,12/01/2017,0:21:28,0,0,
6376,Deep,12/01/2017,0:22:28,0,0,
6376,Deep,12/01/2017,0:23:28,0,0,
6376,Deep,12/01/2017,0:24:28,0,0,
6376,Deep,12/01/2017,0:25:28,0,0,
6376,Deep,12/01/2017,0:26:28,0,0,
6376,Deep,12/01/2017,0:27:28,0,0,
6376,Deep,12/01/2017,0:28:28,0,0,
6376,Deep,12/01/2017,0:29:28,0,0,
6376,Deep,12/01/2017,0:30:28,0,0,
6376,Deep,12/01/2017,0:31:28,0,0,
6376,Deep,12/01/2017,0:32:28,0,0,
6376,Deep,12/01/2017,0:33:28,0,0,
6376,Deep,12/01/2017,0:34:28,0,0,
6376,Deep,12/01/2017,0:35:28,0,0,
6376,Deep,12/01/2017,0:36:28,0,0,
6376,Deep,12/01/2017,0:37:28,0,0,
6376,Deep,12/01/2017,0:38:28,0,0,
6376,Deep,12/01/2017,0:39:28,0,0,
6376,Deep,12/01/2017,0:40:28,0,0,
6376,Deep,12/01/2017,0:41:28,0,0,
6376,Deep,12/01/2017,0:42:28,0,0,
6376,Deep,12/01/2017,0:43:28,0,0,
6376,Deep,12/01/2017,0:44:28,0,0,
6376,Deep,12/01/2017,0:45:28,0,0,
6376,Deep,12/01/2017,0:46:28,0,0,
6376,Deep,12/01/2017,0:47:28,0,0,
6376,Deep,12/01/2017,0:48:28,0,0,
6376,Deep,12/01/2017,0:49:28,0,0,
6376,Deep,12/01/2017,0:50:28,0,0,
6376,Deep,12/01/2017,0:51:28,0,0,
6376,Deep,12/01/2017,0:52:28,0,0,
6376,Deep,12/01/2017,0:53:28,0,0,
6376,Deep,12/01/2017,0:54:28,0,0,
6376,Deep,12/01/2017,0:55:28,0,0,
6376,Deep,12/01/2017,0:56:28,0,0,
6376,Deep,12/01/2017,0:57:28,0,0,
6376,Deep,12/01/2017,0:58:28,0,0,
6376,Deep,12/01/2017,0:59:28,0,0,
6376,Deep,12/01/2017,1:00:28,0,0,
6376,Deep,12/01/2017,1:01:28,0,0,
6376,Deep,12/01/2017,1:02:28,0,0,
6376,Deep,12/01/2017,1:03:28,0,0,
6376,Deep,12/01/2017,1:04:28,0,0,
6376,Deep,12/01/2017,1:05:28,0,0,
6376,Deep,12/01/2017,1:06:28,0,0,
6376,Deep,12/01/2017,1:07:28,0,0,
6376,Deep,12/01/2017,1:08:28,0,0,
6376,Deep,12/01/2017,1:09:28,0,0,
6376,Deep,12/01/2017,1:10:28,0,0,
6376,Deep,12/01/2017,1:11:28,0,0,
6376,Deep,12/01/2017,1:12:28,0,0,
6376,Deep,12/01/2017,1:13:28,0,0,
6376,Deep,12/01/2017,1:14:28,0,0,
6376,Deep,12/01/2017,1:15:28,0,0,
6376,Deep,12/01/2017,1:16:28,0,0,
6376,Deep,12/01/2017,1:17:28,0,0,
6376,Deep,12/01/2017,1:18:28,0,0,
6376,Deep,12/01/2017,1:19:28,0,0,
6376,Deep,12/01/2017,1:20:28,0,0,
6376,Deep,12/01/2017,1:21:28,0,0,
6376,Deep,12/01/2017,1:22:28,0,0,
6376,Deep,12/01/2017,1:23:28,0,0,
6376,Deep,12/01/2017,1:24:28,0,0,
6376,Deep,12/01/2017,1:25:28,0,0,
6376,Deep,12/01/2017,1:26:28,0,0,
6376,Deep,12/01/2017,1:27:28,0,0,
6376,Deep,12/01/2017,1:28:28,0,0,
6376,Deep,12/01/2017,1:29:28,0,0,
6376,Deep,12/01/2017,1:30:28,0,0,
6376,Deep,12/01/2017,1:31:28,0,0,
6376,Deep,12/01/2017,1:32:28,0,0,
6376,Deep,12/01/2017,1:33:28,0,0,
6376,Deep,12/01/2017,1:34:28,0,0,
6376,Deep,12/01/2017,1:35:28,0,0,
6376,Deep,12/01/2017,1:36:28,0,0,
6376,Deep,12/01/2017,1:37:28,0,0,
6376,Deep,12/01/2017,1:38:28,0,0,
6376,Deep,12/01/2017,1:39:28,0,0,
6376,Deep,12/01/2017,1:40:28,0,0,
6376,Deep,12/01/2017,1:41:28,0,0,
6376,Deep,12/01/2017,1:42:28,0,0,
6376,Deep,12/01/2017,1:43:28,0,0,
6376,Deep,12/01/2017,1:44:28,0,0,
6376,Deep,12/01/2017,1:45:28,0,0,
6376,Deep,12/01/2017,1:46:28,0,0,
6376,Deep,12/01/2017,1:47:28,0,0,
6376,Deep,12/01/2017,1:48:28,0,0,
6376,Deep,12/01/2017,1:49:28,0,0,
6376,Deep,12/01/2017,1:50:28,0,0,
6376,Deep,12/01/2017,1:51:28,0,0,
6376,Deep,12/01/2017,1:52:28,0,0,
6376,Deep,12/01/2017,1:53:28,0,0,
6376,Deep,12/01/2017,1:54:28,0,0,
6376,Deep,12/01/2017,1:55:28,0,0,
6376,Deep,12/01/2017,1:56:28,0,0,
6376,Deep,12/01/2017,1:57:28,0,0,
6376,Deep,12/01/2017,1:58:28,0,0,
6376,Deep,12/01/2017,1:59:28,0,0,
6376,Deep,12/01/2017,2:00:28,0,0,
6376,Deep,12/01/2017,2:01:28,0,0,
6376,Deep,12/01/2017,2:02:28,0,0,
6376,Deep,12/01/2017,2:03:28,0,0,
6376,Deep,12/01/2017,2:04:28,0,0,
6376,Deep,12/01/2017,2:05:28,0,0,
6376,Deep,12/01/2017,2:06:28,0,0,
6376,Deep,12/01/2017,2:07:28,0,0,
6376,Deep,12/01/2017,2:08:28,0,0,
6376,Deep,12/01/2017,2:09:28,0,0,
6376,Deep,12/01/2017,2:10:28,0,0,
6376,Deep,12/01/2017,2:11:28,0,0,
6376,Deep,12/01/2017,2:12:28,0,0,
6376,Deep,12/01/2017,2:13:28,0,0,
6376,Deep,12/01/2017,2:14:28,0,0,
6376,Deep,12/01/2017,2:15:28,0,0,
6376,Deep,12/01/2017,2:16:28,0,0,
6376,Deep,12/01/2017,2:17:28,0,0,
6376,Deep,12/01/2017,2:18:28,0,0,
6376,Deep,12/01/2017,2:19:28,0,0,
6376,Deep,12/01/2017,2:20:28,0,0,
6376,Deep,12/01/2017,2:21:28,0,0,
6376,Deep,12/01/2017,2:22:28,0,0,
6376,Deep,12/01/2017,2:23:28,0,0,
6376,Deep,12/01/2017,2:24:28,0,0,
6376,Deep,12/01/2017,2:25:28,0,0,
6376,Deep,12/01/2017,2:26:28,0,0,
6376,Deep,12/01/2017,2:27:28,0,0,
6376,Deep,12/01/2017,2:28:28,0,0,
6376,Deep,12/01/2017,2:29:28,0,0,
6376,Deep,12/01/2017,2:30:28,0,0,
6376,Deep,12/01/2017,2:31:28,0,0,
6376,Deep,12/01/2017,2:32:28,0,0,
6376,Deep,12/01/2017,2:33:28,0,0,
6376,Deep,12/01/2017,2:34:28,0,0,
6376,Deep,12/01/2017,2:35:28,0,0,
6376,Deep,12/01/2017,2:36:28,0,0,
6376,Deep,12/01/2017,2:37:28,0,0,
6376,Deep,12/01/2017,2:38:28,0,0,
6376,Deep,12/01/2017,2:39:28,0,0,
6376,Deep,12/01/2017,2:40:28,0,0,
6376,Deep,12/01/2017,2:41:28,0,0,
6376,Deep,12/01/2017,2:42:28,0,0,
6376,Deep,12/01/2017,2:43:28,0,0,
6376,Deep,12/01/2017,2:44:28,0,0,
6376,Deep,12/01/2017,2:45:28,0,0,
6376,Deep,12/01/2017,2:46:28,0,0,
6376,Deep,12/01/2017,2:47:28,0,0,
6376,Deep,12/01/2017,2:48:28,0,0,
6376,Deep,12/01/2017,2:49:28,0,0,
6376,Deep,12/01/2017,2:50:28,0,0,
6376,Deep,12/01/2017,2:51:28,0,0,
6376,Deep,12/01/2017,2:52:28,0,0,
6376,Deep,12/01/2017,2:53:28,0,0,
6376,Deep,12/01/2017,2:54:28,0,0,
6376,Deep,12/01/2017,2:55:28,0,0,
6376,Deep,12/01/2017,2:56:28,0,0,
6376,Deep,12/01/2017,2:57:28,0,0,
6376,Deep,12/01/2017,2:58:28,0,0,
6376,Deep,12/01/2017,2:59:28,0,0,
6376,Deep,12/01/2017,3:00:28,0,0,
6376,Deep,12/01/2017,3:01:28,0,0,
6376,Deep,12/01/2017,3:02:28,0,0,
6376,Deep,12/01/2017,3:03:28,0,0,
6376,Deep,12/01/2017,3:04:28,0,0,
6376,Deep,12/01/2017,3:05:28,0,0,
6376,Deep,12/01/2017,3:06:28,0,0,
6376,Deep,12/01/2017,3:07:28,0,0,
6376,Deep,12/01/2017,3:08:28,0,0,
6376,Deep,12/01/2017,3:09:28,0,0,
6376,Deep,12/01/2017,3:10:28,0,0,
6376,Deep,12/01/2017,3:11:28,0,0,
6376,Deep,12/01/2017,3:12:28,0,0,
6376,Deep,12/01/2017,3:13:28,0,0,
6376,Deep,12/01/2017,3:14:28,0,0,
6376,Deep,12/01/2017,3:15:28,0,0,
6376,Deep,12/01/2017,3:16:28,0,0,
6376,Deep,12/01/2017,3:17:28,0,0,
6376,Deep,12/01/2017,3:18:28,0,0,
6376,Deep,12/01/2017,3:19:28,0,0,
6376,Deep,12/01/2017,3:20:28,0,0,
6376,Deep,12/01/2017,3:21:28,0,0,
6376,Deep,12/01/2017,3:22:28,0,0,
6376,Deep,12/01/2017,3:23:28,0,0,
6376,Deep,12/01/2017,3:24:28,0,0,
6376,Deep,12/01/2017,3:25:28,0,0,
6376,Deep,12/01/2017,3:26:28,0,0,
6376,Deep,12/01/2017,3:27:28,0,0,
6376,Deep,12/01/2017,3:28:28,0,0,
6376,Deep,12/01/2017,3:29:28,0,0,
6376,Deep,12/01/2017,3:30:28,0,0,
6376,Deep,12/01/2017,3:31:28,0,0,
6376,Deep,12/01/2017,3:32:28,0,0,
6376,Deep,12/01/2017,3:33:28,0,0,
6376,Deep,12/01/2017,3:34:28,0,0,
6376,Deep,12/01/2017,3:35:28,0,0,
6376,Deep,12/01/2017,3:36:28,0,0,
6376,Deep,12/01/2017,3:37:28,0,0,
6376,Deep,12/01/2017,3:38:28,0,0,
6376,Deep,12/01/2017,3:39:28,0,0,
6376,Deep,12/01/2017,3:40:28,0,0,
6376,Deep,12/01/2017,3:41:28,0,0,
6376,Deep,12/01/2017,3:42:28,0,0,
6376,Deep,12/01/2017,3:43:28,0,0,
6376,Deep,12/01/2017,3:44:28,0,0,
6376,Deep,12/01/2017,3:45:28,0,0,
6376,Deep,12/01/2017,3:46:28,0,0,
6376,Deep,12/01/2017,3:47:28,0,0,
6376,Deep,12/01/2017,3:48:28,0,0,
6376,Deep,12/01/2017,3:49:28,0,0,
6376,Deep,12/01/2017,3:50:28,0,0,
6376,Deep,12/01/2017,3:51:28,0,0,
6376,Deep,12/01/2017,3:52:28,0,0,
6376,Deep,12/01/2017,3:53:28,0,0,
6376,Deep,12/01/2017,3:54:28,0,0,
6376,Deep,12/01/2017,3:55:28,0,0,
6376,Deep,12/01/2017,3:56:28,0,0,
6376,Deep,12/01/2017,3:57:28,0,0,
6376,Deep,12/01/2017,3:58:28,0,0,
6376,Deep,12/01/2017,3:59:28,0,0,
6376,Deep,12/01/2017,4:00:28,0,0,
6376,Deep,12/01/2017,4:01:28,0,0,
6376,Deep,12/01/2017,4:02:28,0,0,
6376,Deep,12/01/2017,4:03:28,0,0,
6376,Deep,12/01/2017,4:04:28,0,0,
6376,Deep,12/01/2017,4:05:28,0,0,
6376,Deep,12/01/2017,4:06:28,0,0,
6376,Deep,12/01/2017,4:07:28,0,0,
6376,Deep,12/01/2017,4:08:28,0,0,
6376,Deep,12/01/2017,4:09:28,0,0,
6376,Deep,12/01/2017,4:10:28,0,0,
6376,Deep,12/01/2017,4:11:28,0,0,
6376,Deep,12/01/2017,4:12:28,0,0,
6376,Deep,12/01/2017,4:13:28,0,0,
6376,Deep,12/01/2017,4:14:28,0,0,
6376,Deep,12/01/2017,4:15:28,0,0,
6376,Deep,12/01/2017,4:16:28,0,0,
6376,Deep,12/01/2017,4:17:28,0,0,
6376,Deep,12/01/2017,4:18:28,0,0,
6376,Deep,12/01/2017,4:19:28,0,0,
6376,Deep,12/01/2017,4:20:28,0,0,
6376,Deep,12/01/2017,4:21:28,0,0,
6376,Deep,12/01/2017,4:22:28,0,0,
6376,Deep,12/01/2017,4:23:28,0,0,
6376,Deep,12/01/2017,4:24:28,0,0,
6376,Deep,12/01/2017,4:25:28,0,0,
6376,Deep,12/01/2017,4:26:28,0,0,
6376,Deep,12/01/2017,4:27:28,0,0,
6376,Deep,12/01/2017,4:28:28,0,0,
6376,Deep,12/01/2017,4:29:28,0,0,
6376,Deep,12/01/2017,4:30:28,0,0,
6376,Deep,12/01/2017,4:31:28,0,0,
6376,Deep,12/01/2017,4:32:28,0,0,
6376,Deep,12/01/2017,4:33:28,0,0,
6376,Deep,12/01/2017,4:34:28,0,0,
6376,Deep,12/01/2017,4:35:28,0,0,
6376,Deep,12/01/2017,4:36:28,0,0,
6376,Deep,12/01/2017,4:37:28,0,0,
6376,Deep,12/01/2017,4:38:28,0,0,
6376,Deep,12/01/2017,4:39:28,0,0,
6376,Deep,12/01/2017,4:40:28,0,0,
6376,Deep,12/01/2017,4:41:28,0,0,
6376,Deep,12/01/2017,4:42:28,0,0,
6376,Deep,12/01/2017,4:43:28,0,0,
6376,Deep,12/01/2017,4:44:28,0,0,
6376,Deep,12/01/2017,4:45:28,0,0,
6376,Deep,12/01/2017,4:46:28,0,0,
6376,Deep,12/01/2017,4:47:28,0,0,
6376,Deep,12/01/2017,4:48:28,0,0,
6376,Deep,12/01/2017,4:49:28,0,0,
6376,Deep,12/01/2017,4:50:28,0,0,
6376,Deep,12/01/2017,4:51:28,0,0,
6376,Deep,12/01/2017,4:52:28,0,0,
6376,Deep,12/01/2017,4:53:28,0,0,
6376,Deep,12/01/2017,4:54:28,0,0,
6376,Deep,12/01/2017,4:55:28,0,0,
6376,Deep,12/01/2017,4:56:28,0,0,
6376,Deep,12/01/2017,4:57:28,0,0,
6376,Deep,12/01/2017,4:58:28,0,0,
6376,Deep,12/01/2017,4:59:28,0,0,
6376,Deep,12/01/2017,5:00:28,0,0,
6376,Deep,12/01/2017,5:01:28,0,0,
6376,Deep,12/01/2017,5:02:28,0,0,
6376,Deep,12/01/2017,5:03:28,0,0,
6376,Deep,12/01/2017,5:04:28,0,0,
6376,Deep,12/01/2017,5:05:28,0,0,
6376,Deep,12/01/2017,5:06:28,0,0,
6376,Deep,12/01/2017,5:07:28,0,0,
6376,Deep,12/01/2017,5:08:28,0,0,
6376,Deep,12/01/2017,5:09:28,0,0,
6376,Deep,12/01/2017,5:10:28,0,0,
6376,Deep,12/01/2017,5:11:28,0,0,
6376,Deep,12/01/2017,5:12:28,0,0,
6376,Deep,12/01/2017,5:13:28,0,0,
6376,Deep,12/01/2017,5:14:28,0,0,
6376,Deep,12/01/2017,5:15:28,0,0,
6376,Deep,12/01/2017,5:16:28,0,0,
6376,Deep,12/01/2017,5:17:28,0,0,
6376,Deep,12/01/2017,5:18:28,0,0,
6376,Deep,12/01/2017,5:19:28,0,0,
6376,Deep,12/01/2017,5:20:28,0,0,
6376,Deep,12/01/2017,5:21:28,0,0,
6376,Deep,12/01/2017,5:22:28,0,0,
6376,Deep,12/01/2017,5:23:28,0,0,
6376,Deep,12/01/2017,5:24:28,0,0,
6376,Deep,12/01/2017,5:25:28,0,0,
6376,Deep,12/01/2017,5:26:28,0,0,
6376,Deep,12/01/2017,5:27:28,0,0,
6376,Deep,12/01/2017,5:28:28,0,0,
6376,Deep,12/01/2017,5:29:28,0,0,
6376,Deep,12/01/2017,5:30:28,0,0,
6376,Deep,12/01/2017,5:31:28,0,0,
6376,Deep,12/01/2017,5:32:28,0,0,
6376,Deep,12/01/2017,5:33:28,0,0,
6376,Deep,12/01/2017,5:34:28,0,0,
6376,Deep,12/01/2017,5:35:28,0,0,
6376,Deep,12/01/2017,5:36:28,0,0,
6376,Deep,12/01/2017,5:37:28,0,0,
6376,Deep,12/01/2017,5:38:28,0,0,
6376,Deep,12/01/2017,5:39:28,0,0,
6376,Deep,12/01/2017,5:40:28,0,0,
6376,Deep,12/01/2017,5:41:28,0,0,
6376,Deep,12/01/2017,5:42:28,0,0,
6376,Deep,12/01/2017,5:43:28,0,0,
6376,Deep,12/01/2017,5:44:28,0,0,
6376,Deep,12/01/2017,5:45:28,0,0,
6376,Deep,12/01/2017,5:46:28,0,0,
6376,Deep,12/01/2017,5:47:28,0,0,
6376,Deep,12/01/2017,5:48:28,0,0,
6376,Deep,12/01/2017,5:49:28,0,0,
6376,Deep,12/01/2017,5:50:28,0,0,
6376,Deep,12/01/2017,5:51:28,0,0,
6376,Deep,12/01/2017,5:52:28,0,0,
6376,Deep,12/01/2017,5:53:28,0,0,
6376,Deep,12/01/2017,5:54:28,0,0,
6376,Deep,12/01/2017,5:55:28,0,0,
6376,Deep,12/01/2017,5:56:28,0,0,
6376,Deep,12/01/2017,5:57:28,0,0,
6376,Deep,12/01/2017,5:58:28,0,0,
6376,Deep,12/01/2017,5:59:28,0,0,
6376,Deep,12/01/2017,6:00:28,0,0,
6376,Deep,12/01/2017,6:01:28,0,0,
6376,Deep,12/01/2017,6:02:28,0,0,
6376,Deep,12/01/2017,6:03:28,0,0,
6376,Deep,12/01/2017,6:04:28,0,0,
6376,Deep,12/01/2017,6:05:28,0,0,
6376,Deep,12/01/2017,6:06:28,0,0,
6376,Deep,12/01/2017,6:07:28,0,0,
6376,Deep,12/01/2017,6:08:28,0,0,
6376,Deep,12/01/2017,6:09:28,0,0,
6376,Deep,12/01/2017,6:10:28,0,0,
6376,Deep,12/01/2017,6:11:28,0,0,
6376,Deep,12/01/2017,6:12:28,0,0,
6376,Deep,12/01/2017,6:13:28,0,0,
6376,Deep,12/01/2017,6:14:28,0,0,
6376,Deep,12/01/2017,6:15:28,0,0,
6376,Deep,12/01/2017,6:16:28,0,0,
6376,Deep,12/01/2017,6:17:28,0,0,
6376,Deep,12/01/2017,6:18:28,0,0,
6376,Deep,12/01/2017,6:19:28,0,0,
6376,Deep,12/01/2017,6:20:28,0,0,
6376,Deep,12/01/2017,6:21:28,0,0,
6376,Deep,12/01/2017,6:22:28,0,0,
6376,Deep,12/01/2017,6:23:28,0,0,
6376,Deep,12/01/2017,6:24:28,0,0,
6376,Deep,12/01/2017,6:25:28,0,0,
6376,Deep,12/01/2017,6:26:28,0,0,
6376,Deep,12/01/2017,6:27:28,0,0,
6376,Deep,12/01/2017,6:28:28,0,0,
6376,Deep,12/01/2017,6:29:28,0,0,
6376,Deep,12/01/2017,6:30:28,0,0,
6376,Deep,12/01/2017,6:31:28,0,0,
6376,Deep,12/01/2017,6:32:28,0,0,
6376,Deep,12/01/2017,6:33:28,0,0,
6376,Deep,12/01/2017,6:34:28,0,0,
6376,Deep,12/01/2017,6:35:28,0,0,
6376,Deep,12/01/2017,6:36:28,0,0,
6376,Deep,12/01/2017,6:37:28,0,0,
6376,Deep,12/01/2017,6:38:28,0,0,
6376,Deep,12/01/2017,6:39:28,0,0,
6376,Deep,12/01/2017,6:40:28,0,0,
6376,Deep,12/01/2017,6:41:28,0,0,
6376,Deep,12/01/2017,6:42:28,0,0,
6376,Deep,12/01/2017,6:43:28,0,0,
6376,Deep,12/01/2017,6:44:28,0,0,
6376,Deep,12/01/2017,6:45:28,0,0,
6376,Deep,12/01/2017,6:46:28,0,0,
6376,Deep,12/01/2017,6:47:28,0,0,
6376,Deep,12/01/2017,6:48:28,0,0,
6376,Deep,12/01/2017,6:49:28,1,0.1149,
6376,Deep,12/01/2017,6:50:28,0,0,
6376,Deep,12/01/2017,6:51:28,1,0.1149,
6376,Deep,12/01/2017,6:52:28,1,0.1149,
6376,Deep,12/01/2017,6:53:28,1,0.1149,
6376,Deep,12/01/2017,6:54:28,1,0.1149,
6376,Deep,12/01/2017,6:55:28,1,0.1149,
6376,Deep,12/01/2017,6:56:28,0,0,
6376,Deep,12/01/2017,6:57:28,1,0.1149,
6376,Deep,12/01/2017,6:58:28,1,0.1149,
6376,Deep,12/01/2017,6:59:28,1,0.1149,
6376,Deep,12/01/2017,7:00:28,1,0.1149,
6376,Deep,12/01/2017,7:01:28,2,0.2298,
6376,Deep,12/01/2017,7:02:28,2,0.2298,
6376,Deep,12/01/2017,7:03:28,2,0.2298,
6376,Deep,12/01/2017,7:04:28,2,0.2298,
6376,Deep,12/01/2017,7:05:28,3,0.3447,
6376,Deep,12/01/2017,7:06:28,3,0.3447,
6376,Deep,12/01/2017,7:07:28,3,0.3447,
6376,Deep,12/01/2017,7:08:28,2,0.2298,
6376,Deep,12/01/2017,7:09:28,4,0.4596,
6376,Deep,12/01/2017,7:10:28,3,0.3447,
6376,Deep,12/01/2017,7:11:28,4,0.4596,
6376,Deep,12/01/2017,7:12:28,4,0.4596,
6376,Deep,12/01/2017,7:13:28,4,0.4596,
6376,Deep,12/01/2017,7:14:28,4,0.4596,
6376,Deep,12/01/2017,7:15:28,4,0.4596,
6376,Deep,12/01/2017,7:16:28,4,0.4596,
6376,Deep,12/01/2017,7:17:28,4,0.4596,
